method,scale,error,serror,time,rmax,erank
d cross,21,0.00012493910121686843,1.8758968762251359e-06,17.7583270072937,33,0.00514984130859375
d TTTI,21,2.5779465448825077e-06,7.3411221300417525e-09,1.2902114391326904,38,0.004034996032714844
dd cross,21,150.91756916023843,3.84967247685315,17.761603593826294,35,0.006011009216308594
dd TTI,21,0.00262700977474101,4.662246426989958e-06,1.290419101715088,78,0.004034996032714844
cross,19,1.521245676479452e-10,4.3722542090433993e-13,27.894077169708908,29,0.014080047607421875
TTI,19,2.1648941474364375e-15,1.1381685629120037e-17,2.124387741088867,29,0.0146331787109375
d cross,19,1.2691297215695654e-05,8.397007082193422e-07,27.919481384567916,33,0.0198822021484375
d TTTI,19,4.250469471833469e-06,1.0462920068620341e-08,2.1281521320343018,39,0.0146331787109375
dd cross,19,6.4068935959818445,0.2009968221848802,27.92125283461064,35,0.022983551025390625
dd TTI,19,0.002450667952778583,5.322613774303088e-06,2.137702465057373,77,0.0146331787109375
cross,22,1.6884935445468567e-10,1.0233444555216607e-12,24.423090597614646,29,0.0018258094787597656
TTI,22,3.373877927294276e-13,3.812132318838971e-15,1.280097246170044,31,0.0020661354064941406
d cross,22,0.00013717272944850797,4.490728370498303e-06,24.52099027298391,33,0.0026493072509765625
d TTTI,22,2.4493470499553213e-06,9.433163971334322e-09,1.2825472354888916,38,0.0020661354064941406
dd cross,22,598.2192127003682,35.116561376374136,24.44867124222219,35,0.0031118392944335938
dd TTI,22,0.002633950545122787,3.43047661978942e-06,1.2896106243133545,78,0.0020661354064941406
cross,20,1.5638031238597023e-10,4.884161298790093e-13,74.72036918625236,29,0.0069675445556640625
TTI,20,3.2461157019353333e-13,3.940184863289192e-15,2.1302151679992676,30,0.008022308349609375
d cross,20,3.262802966702769e-05,8.245866527789983e-07,76.19645747169852,33,0.009965896606445312
d TTTI,20,3.0383565502576227e-06,5.62886604546408e-09,2.129034996032715,38,0.008022308349609375
dd cross,20,24.406644501337855,0.6388881009265871,74.74514373764396,35,0.011585235595703125
dd TTI,20,0.0025930196777096603,4.926965853862217e-06,2.1399497985839844,78,0.008022308349609375
cross,23,1.6099366753158884e-10,1.1171264932574958e-12,35.74020844884217,29,0.0009338855743408203
TTI,23,3.3815659845612767e-13,4.982760314208396e-15,1.286435842514038,31,0.0010368824005126953
d cross,23,9.119398950851605e-05,1.0172951573976068e-05,35.76347500272095,33,0.001424551010131836
d TTTI,23,2.4141922029569435e-06,9.401126863694325e-09,1.2871463298797607,38,0.0010368824005126953
dd cross,23,4622.9001593059265,131.41423977290987,35.767818512395024,35,0.0016689300537109375
dd TTI,23,0.002635866310814802,3.048795514781727e-06,1.2967779636383057,78,0.0010368824005126953
cross,21,1.5414299343562202e-10,9.523218032234473e-13,36.73452364932746,30,0.0036468505859375
TTI,21,3.353471824699488e-13,3.1587799196168826e-15,2.1221539974212646,30,0.004034996032714844
d cross,21,0.0001231984362254298,3.246764354476433e-06,37.52694308292121,34,0.005237579345703125
d TTTI,21,2.5815128143222552e-06,6.5292638036749945e-09,2.1250216960906982,38,0.004034996032714844
dd cross,21,144.57040469842488,1.8578321022699922,36.7646106434986,36,0.006103515625
dd TTI,21,0.0026256545405030874,4.371655106612141e-06,2.1341655254364014,78,0.004034996032714844
cross,24,1.4037232023049284e-10,7.131070383224699e-13,190.72890404984355,31,0.0006463527679443359
TTI,24,3.378980877463134e-13,4.78885733661105e-15,1.2853107452392578,31,0.0005196332931518555
d cross,24,2.144182106282639e-05,7.133536555254037e-06,190.76343588158488,35,0.0009294748306274414
d TTTI,24,2.4077771351608547e-06,6.765292918111822e-09,1.2854423522949219,38,0.0005196332931518555
dd cross,24,5218.536464283273,215.33232669138178,190.7648172788322,37,0.0010819435119628906
dd TTI,24,0.0026367411106819564,3.5741930597464443e-06,1.293147087097168,78,0.0005196332931518555
cross,22,1.410950543129803e-10,3.5220006448875943e-13,24.654863672330976,29,0.0018601417541503906
TTI,22,3.374130159431846e-13,4.7213283952869206e-15,2.132193088531494,31,0.0020661354064941406
d cross,22,1.962143729368214e-05,5.471502065635013e-07,24.67857869155705,33,0.0026836395263671875
d TTTI,22,2.450259724456998e-06,7.352936928061589e-09,2.135226249694824,38,0.0020661354064941406
dd cross,22,66.289464555752,8.200216547783477,24.68242915160954,35,0.0031461715698242188
dd TTI,22,0.00263199592719203,3.947587533369249e-06,2.143742561340332,78,0.0020661354064941406
cross,25,1.5418153208992222e-10,9.173802496873783e-13,75.08640279434621,30,0.0003058910369873047
TTI,25,3.345657103984096e-13,5.530864466673547e-15,1.2889862060546875,31,0.00026035308837890625
d cross,25,0.00019189226783920032,1.2151323710962081e-05,75.11911334656179,35,0.0004760622978210449
d TTTI,25,2.4064385304048853e-06,7.86987550218014e-09,1.2876472473144531,38,0.00026035308837890625
dd cross,25,123301.50481400736,335.2753061996932,75.12364759109914,37,0.0005556344985961914
dd TTI,25,0.0026367244381323264,3.9045606568416884e-06,1.293611764907837,78,0.00026035308837890625
cross,23,1.89249940439131e-10,8.914808980193759e-13,227.24573545902967,29,0.0010149478912353516
TTI,23,3.3825735675455887e-13,3.9008387492533754e-15,2.141212224960327,31,0.0010368824005126953
d cross,23,0.00034497215370620003,8.444792601286335e-06,227.27714519947767,33,0.0014812946319580078
d TTTI,23,2.4107013788776195e-06,6.746870643462177e-09,2.1417086124420166,38,0.0010368824005126953
dd cross,23,10061.257284132887,91.07508947696158,227.28352194279432,35,0.001739501953125
dd TTI,23,0.0026362608126325173,3.3639394176128303e-06,2.148142099380493,78,0.0010368824005126953
cross,26,1.4079299209698104e-10,6.37941382357991e-13,112.65017102565616,47,0.0007011294364929199
TTI,26,3.3636720610780573e-13,3.0574707731545804e-15,1.2887303829193115,31,0.00013044476509094238
d cross,26,9.108281737514915e-06,1.0242611534908808e-05,112.74609587993473,51,0.0009066462516784668
d TTTI,26,2.404134014286854e-06,1.004509175645671e-08,1.290579080581665,38,0.00013044476509094238
dd cross,26,581299.0077919608,2300.492107843194,112.75300024356693,53,0.0009859800338745117
dd TTI,26,0.002636305955605601,2.757748897663781e-06,1.3032591342926025,78,0.00013044476509094238
cross,24,1.672222630752715e-10,7.198246852210037e-13,108.92946083005518,30,0.00048089027404785156
TTI,24,3.3622144912946383e-13,5.301903828804722e-15,2.1475636959075928,31,0.0005196332931518555
d cross,24,0.00040471944971127283,2.685076502554014e-05,109.20625383313745,34,0.0007065534591674805
d TTTI,24,2.4129199361513603e-06,8.032431740979046e-09,2.1452417373657227,38,0.0005196332931518555
dd cross,24,59168.490967035104,169.65543392064964,108.96390349324793,36,0.0008339881896972656
dd TTI,24,0.0026373500671013675,2.3873551439030166e-06,2.1533381938934326,78,0.0005196332931518555
cross,25,1.553713220836995e-10,8.257226339347044e-13,251.93472731858492,29,0.0004291534423828125
TTI,25,3.3634047993150574e-13,4.538830938207334e-15,2.16361141204834,31,0.00026035308837890625
d cross,25,0.00023812984322922753,2.52125165571779e-05,251.9833504036069,35,0.0006821751594543457
d TTTI,25,2.404362309078142e-06,5.742755303388076e-09,2.165741443634033,38,0.00026035308837890625
dd cross,25,121056.70463236775,576.7205827725415,251.98836816102266,37,0.0007801055908203125
dd TTI,25,0.0026356439541867106,2.9463964040183547e-06,2.1844494342803955,78,0.00026035308837890625
cross,27,1.449527371984935e-10,5.198836702742154e-13,708.4512843117118,77,0.0007718205451965332
TTI,27,3.3675077882038394e-13,4.281629405870686e-15,1.2909820079803467,31,6.535649299621582e-05
d cross,27,7.868575273413113e-05,0.00010992236003264384,710.6704291328788,81,0.000979408621788025
d TTTI,27,2.4017147803242807e-06,7.0952940386074625e-09,1.2920255661010742,38,6.535649299621582e-05
dd cross,27,4019219.73669817,5289.195482844558,708.6486588940024,83,0.0010396242141723633
dd TTI,27,0.002635801545865968,3.372065099422168e-06,1.2975292205810547,78,6.535649299621582e-05
cross,26,1.481448543037474e-10,5.252069981999515e-13,536.014896793291,51,0.0007725954055786133
TTI,26,3.3466746323924327e-13,4.537716099157088e-15,2.138007640838623,31,0.00013044476509094238
d cross,26,0.0005621685822834547,4.296024878237824e-05,538.3829104136676,56,0.0009945333003997803
d TTTI,26,2.400609020399393e-06,7.496503992939762e-09,2.1395184993743896,38,0.00013044476509094238
dd cross,26,608270.2799685437,1633.371605901934,536.1418830584735,58,0.0010813474655151367
dd TTI,26,0.0026354829889959864,4.3932714933168545e-06,2.147317409515381,78,0.00013044476509094238
cross,28,1.4073255060577075e-10,5.509845019292418e-13,232.48144180048257,58,0.00027651339769363403
TTI,28,3.3644255595415574e-13,4.603713950687198e-15,1.2972233295440674,31,3.288686275482178e-05
d cross,28,2.89388655358071e-05,3.55186109483082e-05,232.62457997072488,63,0.00038123875856399536
d TTTI,28,2.4052505007663303e-06,6.664069082775354e-09,1.293933391571045,38,3.288686275482178e-05
dd cross,28,18351326.14125266,28236.634497302326,232.6525235818699,65,0.00040881335735321045
dd TTI,28,0.0026355088680423116,3.5887999691685376e-06,1.3012523651123047,79,3.288686275482178e-05
cross,19,1.5044719651468518e-10,7.118401380100567e-13,7.631189768202603,27,0.013393402099609375
TTI,19,2.1777455275236737e-15,3.0415684299299124e-17,1.2823474407196045,29,0.0146331787109375
d cross,19,2.3649607620205107e-05,2.973705231203335e-07,7.650275413878262,31,0.019107818603515625
d TTTI,19,4.2485922626080625e-06,1.4102998446961535e-08,1.2846405506134033,39,0.0146331787109375
dd cross,19,8.596211280781898,0.1664040980385894,7.65461749304086,33,0.02217864990234375
dd TTI,19,0.002446524178242237,5.865652891734137e-06,1.294713020324707,77,0.0146331787109375
cross,27,1.6027757447271415e-10,1.4431857615863219e-12,261.51844536233693,42,0.00033126771450042725
TTI,27,3.349684021377931e-13,4.434911480539056e-15,2.1432077884674072,31,6.535649299621582e-05
d cross,27,0.0001317350222683964,0.0002173224480212174,261.61920105386525,49,0.00045649707317352295
d TTTI,27,2.4043216051037255e-06,8.896914089068028e-09,2.1404049396514893,38,6.535649299621582e-05
dd cross,27,15799240.512305647,23251.383941162294,261.62626301217824,51,0.0004987567663192749
dd TTI,27,0.002636999096842323,2.966794530703485e-06,2.1487152576446533,78,6.535649299621582e-05
cross,20,1.5562736540885726e-10,8.272175202517583e-13,89.84213821589947,29,0.007045745849609375
TTI,20,3.206732059580531e-13,3.762230109507338e-15,1.2856464385986328,30,0.008022308349609375
d cross,20,4.149204717722188e-05,7.474044029130054e-07,90.66478459537029,33,0.010059356689453125
d TTTI,20,3.037876438360829e-06,1.4465414581911883e-08,1.2874155044555664,38,0.008022308349609375
dd cross,20,26.901008632901267,0.48782980565148193,89.86745040118694,35,0.011686325073242188
dd TTI,20,0.0025965650576238357,4.293780538342756e-06,1.2960221767425537,78,0.008022308349609375
cross,21,1.5379336453568203e-10,4.807762629399263e-13,35.850361100398004,29,0.0036401748657226562
TTI,21,3.3557445336192454e-13,4.749135695978001e-15,1.2866714000701904,30,0.004034996032714844
d cross,21,0.00010126743604677309,8.651367705537296e-07,35.873564473353326,33,0.005246162414550781
d TTTI,21,2.5880084334729286e-06,1.265139388871838e-08,1.287834644317627,38,0.004034996032714844
dd cross,21,118.85458922604933,1.6506525847658986,35.87779258843511,35,0.0061187744140625
dd TTI,21,0.0026249911626556105,3.607368942894777e-06,1.2968237400054932,78,0.004034996032714844
cross,22,1.7223314980352496e-10,8.673786762212569e-13,27.56592522095889,29,0.0018639564514160156
TTI,22,3.368040183324145e-13,2.2064120807950017e-15,1.288888692855835,31,0.0020661354064941406
d cross,22,0.0001370644059199714,4.465091493797101e-06,27.58936534356326,33,0.0026950836181640625
d TTTI,22,2.4481907667664156e-06,8.64843413670767e-09,1.287950038909912,38,0.0020661354064941406
dd cross,22,591.1112936905658,38.504014068097426,27.593925575725734,35,0.0031614303588867188
dd TTI,22,0.0026322779449933784,4.135566795118168e-06,1.2964482307434082,78,0.0020661354064941406
cross,23,1.6119270844021177e-10,1.1001925333447172e-12,41.34744509216398,28,0.0009453296661376953
TTI,23,3.3544862974788183e-13,4.308081119576097e-15,1.2903220653533936,31,0.0010368824005126953
d cross,23,8.6040490215073e-05,8.430755774292268e-06,45.61343844886869,32,0.0014302730560302734
d TTTI,23,2.4123775411587743e-06,1.0329873252466774e-08,1.2902865409851074,38,0.0010368824005126953
dd cross,23,4564.864827884788,99.84308423045802,41.37733348365873,34,0.0016753673553466797
dd TTI,23,0.0026344397320643242,3.690291387352155e-06,1.2998020648956299,78,0.0010368824005126953
cross,24,1.4459388064037095e-10,1.0238013864893133e-12,122.36094051972032,29,0.0004965066909790039
TTI,24,3.358734094434571e-13,4.246494889223399e-15,1.291334867477417,31,0.0005196332931518555
d cross,24,0.0002168119924760027,1.3569254304996947e-05,122.38729268684983,33,0.0007268190383911133
d TTTI,24,2.4064949852893813e-06,9.17579070178352e-09,1.2912380695343018,38,0.0005196332931518555
dd cross,24,15581.74901640329,87.88387619871712,122.39240986481309,35,0.0008559226989746094
dd TTI,24,0.002636505552379407,4.323877030223022e-06,1.300022840499878,78,0.0005196332931518555
cross,28,1.4091046995206422e-10,8.207693417457773e-13,564.8211308792233,82,0.0004654005169868469
TTI,28,3.3546690977344106e-13,3.3085364406433525e-15,2.136263608932495,31,3.288686275482178e-05
d cross,28,2.1875353632794843e-06,3.1265196631601637e-06,565.0530418232083,87,0.0006079524755477905
d TTTI,28,2.399284549264442e-06,7.991317276419506e-09,2.13442325592041,38,3.288686275482178e-05
dd cross,28,18366915.80927761,32986.565059729066,565.0868367031217,89,0.0006407499313354492
dd TTI,28,0.002635774122269042,1.974999891136191e-06,2.1411094665527344,79,3.288686275482178e-05
cross,25,1.5844328211456228e-10,1.1243749906976242e-12,84.90228909906,29,0.00031173229217529297
TTI,25,3.355054196282121e-13,3.754672052450157e-15,1.2921483516693115,31,0.00026035308837890625
d cross,25,7.718455350443551e-05,5.32694168187219e-05,84.93845433648676,33,0.00048476457595825195
d TTTI,25,2.4047527752306553e-06,1.5694898936997934e-08,1.2928359508514404,38,0.00026035308837890625
dd cross,25,169219.74932990802,802.4434875180235,84.94379682000726,35,0.0005668401718139648
dd TTI,25,0.002636674900270426,3.7574288570746886e-06,1.30108642578125,78,0.00026035308837890625
cross,19,1.4030813076608079e-10,6.79567082615861e-13,6.526788845658302,27,0.013458251953125
TTI,19,2.181233855856206e-15,2.89295015983433e-17,2.1705756187438965,29,0.0146331787109375
d cross,19,1.7129407000679233e-06,1.8971892541113132e-07,9.39654053747654,31,0.01917266845703125
d TTTI,19,4.248961225931327e-06,1.257515395280255e-08,2.138131856918335,39,0.0146331787109375
dd cross,19,0.3112304408169691,0.02039086665932243,9.726804867386818,33,0.022243499755859375
dd TTI,19,0.002450978388621753,3.7557899916268814e-06,2.1475093364715576,77,0.0146331787109375
cross,20,1.418181912671892e-10,9.783523282674994e-13,10.303848965093493,28,0.0074005126953125
TTI,20,3.225824638273021e-13,3.98712325735457e-15,2.127342700958252,30,0.008022308349609375
d cross,20,7.645984327433614e-06,7.253163157668946e-07,13.185361368581653,32,0.01053619384765625
d TTTI,20,3.0434045967207807e-06,1.118211659262011e-08,2.1303937435150146,38,0.008022308349609375
dd cross,20,8.793527405742122,0.2506955844262107,14.549816830083728,34,0.0122222900390625
dd TTI,20,0.002596422202091545,3.719690613856866e-06,2.1392548084259033,78,0.008022308349609375
cross,26,1.533380158263593e-10,1.213066113976207e-12,123.68511170614511,29,0.00033608078956604004
TTI,26,3.372566643985939e-13,3.3862529745926957e-15,1.2950756549835205,31,0.00013044476509094238
d cross,26,8.703049677869378e-05,6.455880644953518e-05,123.75157708395272,34,0.00047403573989868164
d TTTI,26,2.4032719526616113e-06,7.971792496979527e-09,1.294287919998169,38,0.00013044476509094238
dd cross,26,1092659.9080185376,2827.2333025720386,123.7594127105549,36,0.0005339384078979492
dd TTI,26,0.0026327092084274103,6.248918869687392e-06,1.3027393817901611,78,0.00013044476509094238
cross,21,1.6439149308801221e-10,7.717044017397079e-13,108.04502348136157,28,0.003810882568359375
TTI,21,3.351012792070847e-13,4.599771719676757e-15,2.1302497386932373,30,0.004034996032714844
d cross,21,5.1690833168789834e-05,3.974148351348941e-06,110.96269516181201,32,0.0054683685302734375
d TTTI,21,2.5752338912451205e-06,7.916287570104138e-09,2.131070852279663,38,0.004034996032714844
dd cross,21,70.65933350742242,5.288734087951738,108.9481871528551,34,0.0063724517822265625
dd TTI,21,0.002628340837998655,2.475370326683208e-06,2.1398370265960693,78,0.004034996032714844
cross,22,1.6293366291953518e-10,9.61112655130233e-13,50.64411891531199,28,0.001953601837158203
TTI,22,3.3733935564794003e-13,2.718047498249433e-15,2.1402385234832764,31,0.0020661354064941406
d cross,22,2.572233919764662e-05,8.566867120921462e-06,53.646697650663555,32,0.002818584442138672
d TTTI,22,2.4507762251701977e-06,1.129786129804006e-08,2.1357767581939697,38,0.0020661354064941406
dd cross,22,419.00785212188873,32.81488520369077,51.9187005860731,34,0.0033020973205566406
dd TTI,22,0.002635557384586374,2.8556664605753763e-06,2.1432478427886963,78,0.0020661354064941406
